,text,set_name,level,script_calc_level,script_calc_level_int,level_difference
3340,"Mr. Donovan decided that he wanted to take the Count's place in Miss Conway's heart. He did not seem to think he could fail. He would be friendly. He would keep smiling.
When they returned to the house, she ran to her room and brought down the larger picture of the Count. Mr. Donovan looked at it. No one could have guessed what he was thinking.
""He gave me this on the night he left for Italy,"" said Miss Conway.
""A fine-looking man,"" said Mr. Donovan warmly. ""Miss Conway, will you go to Coney Island with me next Sunday afternoon?"" A month later they told the other guests in the house on Second Avenue that they were going to be married. Miss Conway continued to wear black.
A week later the two sat on the same seat in the park.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3343,"""Good morning,"" said the Old Gentleman. ""I am glad to see that the troubles of another year have not hurt you. You continue to move in health about the beautiful world. For that blessing, you and I can give thanks on this day of thanksgiving.""",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3350,"And an hour later the Old Gentleman was brought to the same hospital. And they put him on another bed, and began to try to discover what his sickness could be. After a little time one of the doctors met another doctor, and they talked.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3354,"Soapy's plan was to speak to the young woman. She seemed to be a very nice young lady, who would not want a strange man to speak to her. She would ask the cop for help. And then Soapy would be happy to feel the cop's hand on his arm. He would be on his way to the Island.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3355,"He went near her. He could see that the cop was already watching him. The young woman moved away a few steps. Soapy followed. Standing beside her he said: ""Good evening, Bedelia! Don't you want to come with me?""",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3356,"The cop was still looking. The young woman had only to move her hand, and Soapy would be on his way to the place where he wanted to go. He was already thinking how warm he would be. The young woman turned to him. Putting out her hand, she took his arm.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3357,"At last Soapy came to one of the quiet streets on the east side of the city. He turned here and began to walk south toward Madison Square. He was going home, although home was only a seat in a park. But on a very quiet corner, Soapy stopped. Here was an old, old church.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3358,"Through one colored-glass window came a soft light. Sweet music came to Soapy's ears and seemed to hold him there.
The moon was above, peaceful and bright. There were few people passing. He could hear birds high above him.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3360,"""It's all right, officer,"" he said. ""I'm waiting for a friend. Twenty years ago we agreed to meet here tonight. It sounds strange to you, doesn't it? I'll explain if you want to be sure that everything's all right. About twenty years ago there was a restaurant where this shop stands.""",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3364,"""Sister,"" said Anthony Rockwall. ""I'm reading a book with a good story in it. It's a wild adventure story, and I want to find what happens next. I wish you would let me go on reading."" The story should end here. I wish it would. I'm sure you too wish it would end here. But we must go on to the truth.
The next day a person with red hands and a blue necktie, whose name was Kelly, came to Anthony Rockwall's house to see Anthony.
""That was good soap we made,"" said Anthony. ""I gave you $5,000 yesterday."" ""I paid out $300 more of my own money,"" said Kelly. ""It cost more than I expected. I got the cabs, most of them, for $5, but anything with two horses was $10. I had to pay most to the cops—$50 I paid to two, and the others $20 and $25. But didn't it work beautifully, Mr. Rockwall?""",o'henry part 5,2,Elementary/Pre-Intermediate,1,-1
3367,"After a little while, a young man in evening clothes came and sat upon a seat near the Prince. For half an hour he sat there nervously. Then he began watching the face of the lighted clock above the trees. The Prince could see that the young man had a trouble. He could also see that somehow the clock was part of the trouble.
The Prince rose and went to the young man's seat.
""I am a stranger, and I shouldn't speak to you,"" he said. ""But I can see that you are troubled. I am Prince Michael of Valleluna. I do not want people to know who I am. That is why I wear these torn clothes. It is a small pleasure of mine to help those who need help. First I must feel sure they are worth helping. I think you are. And perhaps your trouble may be ended if you and I together decide what to do about it.""",o'henry part 5,2,Elementary/Pre-Intermediate,1,-1
3369,"""I don't usually look at that clock,"" said the young man. ""I carry a watch, except when I wear evening clothes."" ""I know men and women as I know the trees and the flowers,"" said the Prince, warmly and proudly. ""I have studied many years. I am very rich. There are few troubles that I cannot help. I have read what is in your face. I have found honor and goodness there, and trouble. Please accept my help. I can see that you are wise. Show how wise you are. Do not judge me by my torn clothes. I am sure I can help you."" The young man looked at the clock again, and his face grew darker. Then he looked at a house beside the park. Lights could be seen in many rooms.
""Ten minutes before nine!"" said the young man.",o'henry part 5,2,Elementary/Pre-Intermediate,1,-1
